EN_YEAR	EN_QUARTER	EN_MONTH	FR_ANNEÉ	FR_TRIMESTRE	FR_MOIS	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_AGE	FR_ÂGE	TOTAL
2018	Q1	Mar	2018	T1	mars	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	345
2018	Q1	Mar	2018	T1	mars	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	420
2018	Q1	Mar	2018	T1	mars	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	605
2018	Q1	Mar	2018	T1	mars	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	80
2018	Q1	Mar	2018	T1	mars	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	25
2018	Q1	Mar	2018	T1	mars	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2018	Q1	Mar	2018	T1	mars	Yukon	Yukon	0 to 14 years old	0 à 14 ans	--
2018	Q1	Mar	2018	T1	mars	Yukon	Yukon	15 to 29 years old	15 à 29 ans	20
2018	Q1	Mar	2018	T1	mars	Yukon	Yukon	30 to 44 years old	30 à 44 ans	10
2018	Q1	Mar	2018	T1	mars	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2018	Q2	Apr	2018	T2	avr.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	655
2018	Q2	Apr	2018	T2	avr.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1300
2018	Q2	Apr	2018	T2	avr.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1340
2018	Q2	Apr	2018	T2	avr.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	280
2018	Q2	Apr	2018	T2	avr.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	230
2018	Q2	Apr	2018	T2	avr.	Alberta	Alberta	75 years old or more	75 ans et plus	45
2018	Q2	Apr	2018	T2	avr.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	530
2018	Q2	Apr	2018	T2	avr.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1400
2018	Q2	Apr	2018	T2	avr.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1575
2018	Q2	Apr	2018	T2	avr.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	325
2018	Q2	Apr	2018	T2	avr.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	230
2018	Q2	Apr	2018	T2	avr.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	65
2018	Q2	Apr	2018	T2	avr.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	365
2018	Q2	Apr	2018	T2	avr.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	470
2018	Q2	Apr	2018	T2	avr.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	555
2018	Q2	Apr	2018	T2	avr.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	85
2018	Q2	Apr	2018	T2	avr.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	40
2018	Q2	Apr	2018	T2	avr.	Manitoba	Manitoba	75 years old or more	75 ans et plus	5
2018	Q2	Apr	2018	T2	avr.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	105
2018	Q2	Apr	2018	T2	avr.	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	75
2018	Q2	Apr	2018	T2	avr.	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	155
2018	Q2	Apr	2018	T2	avr.	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	25
2018	Q2	Apr	2018	T2	avr.	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2018	Q2	Apr	2018	T2	avr.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	25
2018	Q2	Apr	2018	T2	avr.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	35
2018	Q2	Apr	2018	T2	avr.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	50
2018	Q2	Apr	2018	T2	avr.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	5
2018	Q2	Apr	2018	T2	avr.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	--
2018	Q2	Apr	2018	T2	avr.	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	--
2018	Q2	Apr	2018	T2	avr.	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	5
2018	Q2	Apr	2018	T2	avr.	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	10
2018	Q2	Apr	2018	T2	avr.	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	120
2018	Q2	Apr	2018	T2	avr.	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	160
2018	Q2	Apr	2018	T2	avr.	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	230
2018	Q2	Apr	2018	T2	avr.	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	30
2018	Q2	Apr	2018	T2	avr.	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	10
2018	Q2	Apr	2018	T2	avr.	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2018	Q2	Apr	2018	T2	avr.	Nunavut	Nunavut	0 to 14 years old	0 à 14 ans	--
2018	Q2	Apr	2018	T2	avr.	Ontario	Ontario	0 to 14 years old	0 à 14 ans	2080
2018	Q2	Apr	2018	T2	avr.	Ontario	Ontario	15 to 29 years old	15 à 29 ans	3750
2018	Q2	Apr	2018	T2	avr.	Ontario	Ontario	30 to 44 years old	30 à 44 ans	4840
2018	Q2	Apr	2018	T2	avr.	Ontario	Ontario	45 to 59 years old	45 à 59 ans	775
2018	Q2	Apr	2018	T2	avr.	Ontario	Ontario	60 to 74 years old	60 à 74 ans	600
2018	Q2	Apr	2018	T2	avr.	Ontario	Ontario	75 years old or more	75 ans et plus	150
2018	Q2	Apr	2018	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	40
2018	Q2	Apr	2018	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	45
2018	Q2	Apr	2018	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	65
2018	Q2	Apr	2018	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	15
2018	Q2	Apr	2018	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2018	Q2	Apr	2018	T2	avr.	Province/territory not stated	Province / territoire non déclaré(e)	0 to 14 years old	0 à 14 ans	--
2018	Q2	Apr	2018	T2	avr.	Province/territory not stated	Province / territoire non déclaré(e)	15 to 29 years old	15 à 29 ans	--
2018	Q2	Apr	2018	T2	avr.	Province/territory not stated	Province / territoire non déclaré(e)	30 to 44 years old	30 à 44 ans	--
2018	Q2	Apr	2018	T2	avr.	Quebec	Québec	0 to 14 years old	0 à 14 ans	1005
2018	Q2	Apr	2018	T2	avr.	Quebec	Québec	15 to 29 years old	15 à 29 ans	1070
2018	Q2	Apr	2018	T2	avr.	Quebec	Québec	30 to 44 years old	30 à 44 ans	1805
2018	Q2	Apr	2018	T2	avr.	Quebec	Québec	45 to 59 years old	45 à 59 ans	355
2018	Q2	Apr	2018	T2	avr.	Quebec	Québec	60 to 74 years old	60 à 74 ans	125
2018	Q2	Apr	2018	T2	avr.	Quebec	Québec	75 years old or more	75 ans et plus	30
2018	Q2	Apr	2018	T2	avr.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	360
2018	Q2	Apr	2018	T2	avr.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	380
2018	Q2	Apr	2018	T2	avr.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	620
2018	Q2	Apr	2018	T2	avr.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	80
2018	Q2	Apr	2018	T2	avr.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	35
2018	Q2	Apr	2018	T2	avr.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2018	Q2	Apr	2018	T2	avr.	Yukon	Yukon	0 to 14 years old	0 à 14 ans	10
2018	Q2	Apr	2018	T2	avr.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	10
2018	Q2	Apr	2018	T2	avr.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	20
2018	Q2	Apr	2018	T2	avr.	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2018	Q2	Jun	2018	T2	juin	Alberta	Alberta	0 to 14 years old	0 à 14 ans	655
2018	Q2	Jun	2018	T2	juin	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1215
2018	Q2	Jun	2018	T2	juin	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1235
2018	Q2	Jun	2018	T2	juin	Alberta	Alberta	45 to 59 years old	45 à 59 ans	290
2018	Q2	Jun	2018	T2	juin	Alberta	Alberta	60 to 74 years old	60 à 74 ans	245
2018	Q2	Jun	2018	T2	juin	Alberta	Alberta	75 years old or more	75 ans et plus	50
2018	Q2	Jun	2018	T2	juin	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	540
2018	Q2	Jun	2018	T2	juin	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1430
2018	Q2	Jun	2018	T2	juin	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1445
2018	Q2	Jun	2018	T2	juin	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	340
2018	Q2	Jun	2018	T2	juin	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	290
2018	Q2	Jun	2018	T2	juin	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	50
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	410
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	290
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	540
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	90
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	40
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	75 years old or more	75 ans et plus	10
2018	Q2	Jun	2018	T2	juin	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	100
2018	Q2	Jun	2018	T2	juin	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	70
2018	Q2	Jun	2018	T2	juin	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	170
2018	Q2	Jun	2018	T2	juin	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	20
2018	Q2	Jun	2018	T2	juin	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2018	Q2	Jun	2018	T2	juin	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2018	Q2	Jun	2018	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	40
2018	Q2	Jun	2018	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	35
2018	Q2	Jun	2018	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	55
2018	Q2	Jun	2018	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	5
2018	Q2	Jun	2018	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	5
2018	Q2	Jun	2018	T2	juin	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	10
2018	Q2	Jun	2018	T2	juin	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	10
2018	Q2	Jun	2018	T2	juin	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	15
2018	Q2	Jun	2018	T2	juin	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2018	Q2	Jun	2018	T2	juin	Northwest Territories	Territoires du Nord-Ouest	60 to 74 years old	60 à 74 ans	--
2018	Q2	Jun	2018	T2	juin	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	155
2018	Q2	Jun	2018	T2	juin	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	150
2018	Q2	Jun	2018	T2	juin	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	225
2018	Q2	Jun	2018	T2	juin	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	30
2018	Q2	Jun	2018	T2	juin	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	15
2018	Q2	Jun	2018	T2	juin	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2018	Q2	Jun	2018	T2	juin	Nunavut	Nunavut	0 to 14 years old	0 à 14 ans	--
2018	Q2	Jun	2018	T2	juin	Ontario	Ontario	0 to 14 years old	0 à 14 ans	2450
2018	Q2	Jun	2018	T2	juin	Ontario	Ontario	15 to 29 years old	15 à 29 ans	3965
2018	Q2	Jun	2018	T2	juin	Ontario	Ontario	30 to 44 years old	30 à 44 ans	4995
2018	Q2	Jun	2018	T2	juin	Ontario	Ontario	45 to 59 years old	45 à 59 ans	960
2018	Q2	Jun	2018	T2	juin	Ontario	Ontario	60 to 74 years old	60 à 74 ans	765
2018	Q2	Jun	2018	T2	juin	Ontario	Ontario	75 years old or more	75 ans et plus	175
2018	Q2	Jun	2018	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	45
2018	Q2	Jun	2018	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	45
2018	Q2	Jun	2018	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	55
2018	Q2	Jun	2018	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	30
2018	Q2	Jun	2018	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2018	Q2	Jun	2018	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	75 years old or more	75 ans et plus	--
2018	Q2	Jun	2018	T2	juin	Province/territory not stated	Province / territoire non déclaré(e)	15 to 29 years old	15 à 29 ans	--
2018	Q2	Jun	2018	T2	juin	Quebec	Québec	0 to 14 years old	0 à 14 ans	1215
2018	Q2	Jun	2018	T2	juin	Quebec	Québec	15 to 29 years old	15 à 29 ans	1080
2018	Q2	Jun	2018	T2	juin	Quebec	Québec	30 to 44 years old	30 à 44 ans	1825
2018	Q2	Jun	2018	T2	juin	Quebec	Québec	45 to 59 years old	45 à 59 ans	520
2018	Q2	Jun	2018	T2	juin	Quebec	Québec	60 to 74 years old	60 à 74 ans	205
2018	Q2	Jun	2018	T2	juin	Quebec	Québec	75 years old or more	75 ans et plus	35
2018	Q2	Jun	2018	T2	juin	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	370
2018	Q2	Jun	2018	T2	juin	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	315
2018	Q2	Jun	2018	T2	juin	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	595
2018	Q2	Jun	2018	T2	juin	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	105
2018	Q2	Jun	2018	T2	juin	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	30
2018	Q2	Jun	2018	T2	juin	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2018	Q2	Jun	2018	T2	juin	Yukon	Yukon	15 to 29 years old	15 à 29 ans	5
2018	Q2	Jun	2018	T2	juin	Yukon	Yukon	30 to 44 years old	30 à 44 ans	5
2018	Q2	Jun	2018	T2	juin	Yukon	Yukon	60 to 74 years old	60 à 74 ans	--
2018	Q2	May	2018	T2	mai	Alberta	Alberta	0 to 14 years old	0 à 14 ans	730
2018	Q2	May	2018	T2	mai	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1315
2018	Q2	May	2018	T2	mai	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1420
2018	Q2	May	2018	T2	mai	Alberta	Alberta	45 to 59 years old	45 à 59 ans	330
2018	Q2	May	2018	T2	mai	Alberta	Alberta	60 to 74 years old	60 à 74 ans	260
2018	Q2	May	2018	T2	mai	Alberta	Alberta	75 years old or more	75 ans et plus	50
2018	Q2	May	2018	T2	mai	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	550
2018	Q2	May	2018	T2	mai	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1270
2018	Q2	May	2018	T2	mai	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1440
2018	Q2	May	2018	T2	mai	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	285
2018	Q2	May	2018	T2	mai	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	245
2018	Q2	May	2018	T2	mai	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	65
2018	Q2	May	2018	T2	mai	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	410
2018	Q2	May	2018	T2	mai	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	445
2018	Q2	May	2018	T2	mai	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	600
2018	Q2	May	2018	T2	mai	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	100
2018	Q2	May	2018	T2	mai	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	35
2018	Q2	May	2018	T2	mai	Manitoba	Manitoba	75 years old or more	75 ans et plus	5
2018	Q2	May	2018	T2	mai	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	125
2018	Q2	May	2018	T2	mai	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	70
2018	Q2	May	2018	T2	mai	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	185
2018	Q2	May	2018	T2	mai	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	25
2018	Q2	May	2018	T2	mai	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2018	Q2	May	2018	T2	mai	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2018	Q2	May	2018	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	25
2018	Q2	May	2018	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	45
2018	Q2	May	2018	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	55
2018	Q2	May	2018	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	15
2018	Q2	May	2018	T2	mai	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	--
2018	Q2	May	2018	T2	mai	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	10
2018	Q2	May	2018	T2	mai	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	--
2018	Q2	May	2018	T2	mai	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2018	Q2	May	2018	T2	mai	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	110
2018	Q2	May	2018	T2	mai	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	145
2018	Q2	May	2018	T2	mai	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	200
2018	Q2	May	2018	T2	mai	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	40
2018	Q2	May	2018	T2	mai	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	15
2018	Q2	May	2018	T2	mai	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2018	Q2	May	2018	T2	mai	Nunavut	Nunavut	30 to 44 years old	30 à 44 ans	--
2018	Q2	May	2018	T2	mai	Nunavut	Nunavut	45 to 59 years old	45 à 59 ans	--
2018	Q2	May	2018	T2	mai	Ontario	Ontario	0 to 14 years old	0 à 14 ans	2065
2018	Q2	May	2018	T2	mai	Ontario	Ontario	15 to 29 years old	15 à 29 ans	3660
2018	Q2	May	2018	T2	mai	Ontario	Ontario	30 to 44 years old	30 à 44 ans	4840
2018	Q2	May	2018	T2	mai	Ontario	Ontario	45 to 59 years old	45 à 59 ans	830
2018	Q2	May	2018	T2	mai	Ontario	Ontario	60 to 74 years old	60 à 74 ans	705
2018	Q2	May	2018	T2	mai	Ontario	Ontario	75 years old or more	75 ans et plus	180
2018	Q2	May	2018	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	40
2018	Q2	May	2018	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	40
2018	Q2	May	2018	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	70
2018	Q2	May	2018	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	30
2018	Q2	May	2018	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	75 years old or more	75 ans et plus	--
2018	Q2	May	2018	T2	mai	Quebec	Québec	0 to 14 years old	0 à 14 ans	860
2018	Q2	May	2018	T2	mai	Quebec	Québec	15 to 29 years old	15 à 29 ans	1035
2018	Q2	May	2018	T2	mai	Quebec	Québec	30 to 44 years old	30 à 44 ans	1655
2018	Q2	May	2018	T2	mai	Quebec	Québec	45 to 59 years old	45 à 59 ans	400
2018	Q2	May	2018	T2	mai	Quebec	Québec	60 to 74 years old	60 à 74 ans	190
2018	Q2	May	2018	T2	mai	Quebec	Québec	75 years old or more	75 ans et plus	35
2018	Q2	May	2018	T2	mai	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	395
2018	Q2	May	2018	T2	mai	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	335
2018	Q2	May	2018	T2	mai	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	630
2018	Q2	May	2018	T2	mai	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	100
2018	Q2	May	2018	T2	mai	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	35
2018	Q2	May	2018	T2	mai	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2018	Q2	May	2018	T2	mai	Yukon	Yukon	0 to 14 years old	0 à 14 ans	5
2018	Q2	May	2018	T2	mai	Yukon	Yukon	15 to 29 years old	15 à 29 ans	10
2018	Q2	May	2018	T2	mai	Yukon	Yukon	30 to 44 years old	30 à 44 ans	10
2018	Q2	May	2018	T2	mai	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2018	Q3	Aug	2018	T3	août	Alberta	Alberta	0 to 14 years old	0 à 14 ans	530
2018	Q3	Aug	2018	T3	août	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1010
2018	Q3	Aug	2018	T3	août	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1060
2018	Q3	Aug	2018	T3	août	Alberta	Alberta	45 to 59 years old	45 à 59 ans	265
2018	Q3	Aug	2018	T3	août	Alberta	Alberta	60 to 74 years old	60 à 74 ans	200
2018	Q3	Aug	2018	T3	août	Alberta	Alberta	75 years old or more	75 ans et plus	35
2018	Q3	Aug	2018	T3	août	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	445
2018	Q3	Aug	2018	T3	août	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1135
2018	Q3	Aug	2018	T3	août	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1165
2018	Q3	Aug	2018	T3	août	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	330
2018	Q3	Aug	2018	T3	août	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	165
2018	Q3	Aug	2018	T3	août	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	25
2018	Q3	Aug	2018	T3	août	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	305
2018	Q3	Aug	2018	T3	août	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	325
2018	Q3	Aug	2018	T3	août	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	425
2018	Q3	Aug	2018	T3	août	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	125
2018	Q3	Aug	2018	T3	août	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	30
2018	Q3	Aug	2018	T3	août	Manitoba	Manitoba	75 years old or more	75 ans et plus	5
2018	Q3	Aug	2018	T3	août	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	110
2018	Q3	Aug	2018	T3	août	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	95
2018	Q3	Aug	2018	T3	août	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	170
2018	Q3	Aug	2018	T3	août	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	40
2018	Q3	Aug	2018	T3	août	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2018	Q3	Aug	2018	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	35
2018	Q3	Aug	2018	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	45
2018	Q3	Aug	2018	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	65
2018	Q3	Aug	2018	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	--
2018	Q3	Aug	2018	T3	août	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	--
2018	Q3	Aug	2018	T3	août	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	5
2018	Q3	Aug	2018	T3	août	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	10
2018	Q3	Aug	2018	T3	août	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2018	Q3	Aug	2018	T3	août	Northwest Territories	Territoires du Nord-Ouest	60 to 74 years old	60 à 74 ans	--
2018	Q3	Aug	2018	T3	août	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	120
2018	Q3	Aug	2018	T3	août	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	165
2018	Q3	Aug	2018	T3	août	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	205
2018	Q3	Aug	2018	T3	août	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	15
