EN_YEAR	EN_QUARTER	EN_MONTH	FR_ANNEÉ	FR_TRIMESTRE	FR_MOIS	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_GENDER	FR_SEXE	TOTAL
2016	Q1	Feb	2016	T1	fév.	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	10
2020	Q4	Oct	2020	T4	oct.	Alberta	Alberta	Another gender	Un autre genre	--
2024	Q4	Dec	2024	T4	déc.	Ontario	Ontario	Another gender	Un autre genre	--
2021	Q3	Sep	2021	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	15
2023	Q2	Jun	2023	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	120
2020	Q4	Oct	2020	T4	oct.	Manitoba	Manitoba	Male	Hommes	370
2024	Q2	May	2024	T2	mai	Alberta	Alberta	Female	Femmes	3435
2017	Q1	Jan	2017	T1	janv.	Yukon	Yukon	Male	Hommes	15
2017	Q4	Nov	2017	T4	nov.	Quebec	Québec	Female	Femmes	1605
2020	Q3	Aug	2020	T3	août	Quebec	Québec	Male	Hommes	1095
2021	Q1	Jan	2021	T1	janv.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	50
2025	Q4	Nov	2025	T4	nov.	British Columbia	Colombie-Britannique	Male	Hommes	1300
2020	Q4	Oct	2020	T4	oct.	Alberta	Alberta	Female	Femmes	995
2022	Q3	Jul	2022	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	200
2016	Q2	Apr	2016	T2	avr.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	245
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	Male	Hommes	685
2022	Q1	Feb	2022	T1	fév.	British Columbia	Colombie-Britannique	Male	Hommes	3325
2021	Q2	Jun	2021	T2	juin	Quebec	Québec	Male	Hommes	1850
2021	Q2	May	2021	T2	mai	New Brunswick	Nouveau-Brunswick	Female	Femmes	90
2018	Q4	Nov	2018	T4	nov.	Saskatchewan	Saskatchewan	Female	Femmes	400
2025	Q4	Dec	2025	T4	déc.	Ontario	Ontario	Another gender	Un autre genre	--
2016	Q4	Dec	2016	T4	déc.	Nunavut	Nunavut	Female	Femmes	--
2019	Q2	May	2019	T2	mai	Alberta	Alberta	Another gender	Un autre genre	--
2016	Q1	Jan	2016	T1	janv.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	55
2021	Q1	Feb	2021	T1	fév.	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	110
2022	Q4	Nov	2022	T4	nov.	Saskatchewan	Saskatchewan	Male	Hommes	830
2021	Q1	Jan	2021	T1	janv.	Saskatchewan	Saskatchewan	Female	Femmes	485
2016	Q2	May	2016	T2	mai	Yukon	Yukon	Male	Hommes	5
2021	Q3	Sep	2021	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	10
2020	Q2	Jun	2020	T2	juin	British Columbia	Colombie-Britannique	Male	Hommes	1985
2020	Q1	Jan	2020	T1	janv.	Ontario	Ontario	Female	Femmes	5760
2016	Q4	Nov	2016	T4	nov.	Alberta	Alberta	Female	Femmes	1340
2022	Q2	May	2022	T2	mai	Nunavut	Nunavut	Female	Femmes	5
2022	Q3	Jul	2022	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	180
2017	Q1	Jan	2017	T1	janv.	Nunavut	Nunavut	Male	Hommes	--
2018	Q2	Jun	2018	T2	juin	Manitoba	Manitoba	Female	Femmes	695
2023	Q2	Apr	2023	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	70
2019	Q2	Jun	2019	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	75
2016	Q2	Jun	2016	T2	juin	Yukon	Yukon	Female	Femmes	--
2020	Q4	Dec	2020	T4	déc.	Alberta	Alberta	Female	Femmes	815
2023	Q3	Aug	2023	T3	août	Alberta	Alberta	Male	Hommes	1915
2017	Q4	Nov	2017	T4	nov.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	30
2020	Q4	Oct	2020	T4	oct.	Manitoba	Manitoba	Female	Femmes	310
2025	Q1	Jan	2025	T1	janv.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	300
2018	Q1	Mar	2018	T1	mars	Nova Scotia	Nouvelle-Écosse	Male	Hommes	270
2015	Q2	Jun	2015	T2	juin	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	10
2023	Q4	Dec	2023	T4	déc.	Yukon	Yukon	Female	Femmes	55
2022	Q4	Dec	2022	T4	déc.	Alberta	Alberta	Female	Femmes	1310
2015	Q1	Feb	2015	T1	fév.	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	35
2015	Q3	Aug	2015	T3	août	New Brunswick	Nouveau-Brunswick	Female	Femmes	130
2017	Q4	Nov	2017	T4	nov.	Alberta	Alberta	Male	Hommes	1150
2023	Q2	May	2023	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	190
2016	Q2	Jun	2016	T2	juin	New Brunswick	Nouveau-Brunswick	Female	Femmes	220
2023	Q3	Aug	2023	T3	août	Alberta	Alberta	Female	Femmes	1970
2023	Q2	May	2023	T2	mai	Alberta	Alberta	Female	Femmes	3100
2024	Q2	Jun	2024	T2	juin	Manitoba	Manitoba	Female	Femmes	1295
2018	Q3	Jul	2018	T3	juil.	British Columbia	Colombie-Britannique	Female	Femmes	2130
2023	Q3	Aug	2023	T3	août	Manitoba	Manitoba	Male	Hommes	895
2023	Q2	May	2023	T2	mai	Manitoba	Manitoba	Male	Hommes	1315
2015	Q1	Jan	2015	T1	janv.	Nova Scotia	Nouvelle-Écosse	Male	Hommes	75
2023	Q1	Mar	2023	T1	mars	Alberta	Alberta	Male	Hommes	2675
2022	Q4	Oct	2022	T4	oct.	Ontario	Ontario	Male	Hommes	7175
2021	Q2	May	2021	T2	mai	Ontario	Ontario	Female	Femmes	4540
2019	Q1	Feb	2019	T1	fév.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	85
2025	Q4	Oct	2025	T4	oct.	Saskatchewan	Saskatchewan	Male	Hommes	465
2017	Q1	Mar	2017	T1	mars	Nova Scotia	Nouvelle-Écosse	Female	Femmes	210
2015	Q2	May	2015	T2	mai	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	10
2023	Q3	Sep	2023	T3	sept.	Alberta	Alberta	Another gender	Un autre genre	--
2023	Q1	Feb	2023	T1	fév.	New Brunswick	Nouveau-Brunswick	Male	Hommes	475
2020	Q3	Sep	2020	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	25
2024	Q4	Nov	2024	T4	nov.	British Columbia	Colombie-Britannique	Male	Hommes	2250
2016	Q4	Dec	2016	T4	déc.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	135
2024	Q2	Jun	2024	T2	juin	Quebec	Québec	Male	Hommes	2990
2016	Q1	Jan	2016	T1	janv.	New Brunswick	Nouveau-Brunswick	Female	Femmes	335
2015	Q2	May	2015	T2	mai	New Brunswick	Nouveau-Brunswick	Male	Hommes	80
2016	Q3	Sep	2016	T3	sept.	Manitoba	Manitoba	Male	Hommes	590
2021	Q2	May	2021	T2	mai	Ontario	Ontario	Male	Hommes	4705
2022	Q1	Jan	2022	T1	janv.	Saskatchewan	Saskatchewan	Male	Hommes	565
2018	Q4	Nov	2018	T4	nov.	Quebec	Québec	Female	Femmes	1830
2023	Q2	Jun	2023	T2	juin	Ontario	Ontario	Female	Femmes	9950
2021	Q3	Aug	2021	T3	août	New Brunswick	Nouveau-Brunswick	Female	Femmes	265
2025	Q1	Jan	2025	T1	janv.	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	220
2024	Q2	Jun	2024	T2	juin	Manitoba	Manitoba	Male	Hommes	1310
2023	Q4	Oct	2023	T4	oct.	British Columbia	Colombie-Britannique	Another gender	Un autre genre	--
2018	Q3	Aug	2018	T3	août	New Brunswick	Nouveau-Brunswick	Male	Hommes	205
2023	Q4	Nov	2023	T4	nov.	Yukon	Yukon	Male	Hommes	15
2016	Q1	Feb	2016	T1	fév.	Saskatchewan	Saskatchewan	Male	Hommes	730
2021	Q2	Apr	2021	T2	avr.	Ontario	Ontario	Another gender	Un autre genre	--
2018	Q4	Dec	2018	T4	déc.	Saskatchewan	Saskatchewan	Female	Femmes	450
2022	Q1	Jan	2022	T1	janv.	Alberta	Alberta	Female	Femmes	1710
2025	Q4	Nov	2025	T4	nov.	Quebec	Québec	Male	Hommes	1635
2016	Q4	Oct	2016	T4	oct.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	15
2019	Q1	Feb	2019	T1	fév.	British Columbia	Colombie-Britannique	Male	Hommes	1290
2025	Q3	Sep	2025	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	225
2019	Q3	Aug	2019	T3	août	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	5
2023	Q3	Aug	2023	T3	août	Saskatchewan	Saskatchewan	Female	Femmes	835
2020	Q4	Oct	2020	T4	oct.	Alberta	Alberta	Male	Hommes	935
2025	Q1	Jan	2025	T1	janv.	Manitoba	Manitoba	Male	Hommes	1095
2022	Q2	Jun	2022	T2	juin	Saskatchewan	Saskatchewan	Female	Femmes	1105
2016	Q3	Sep	2016	T3	sept.	Ontario	Ontario	Female	Femmes	3940
2024	Q2	May	2024	T2	mai	Yukon	Yukon	Male	Hommes	55
2018	Q4	Nov	2018	T4	nov.	Quebec	Québec	Male	Hommes	1705
2018	Q1	Mar	2018	T1	mars	Alberta	Alberta	Female	Femmes	2275
2019	Q1	Mar	2019	T1	mars	Ontario	Ontario	Male	Hommes	6435
2021	Q1	Jan	2021	T1	janv.	Quebec	Québec	Male	Hommes	1915
2025	Q4	Oct	2025	T4	oct.	Alberta	Alberta	Female	Femmes	2440
2017	Q1	Mar	2017	T1	mars	Yukon	Yukon	Male	Hommes	10
2017	Q4	Nov	2017	T4	nov.	New Brunswick	Nouveau-Brunswick	Male	Hommes	80
2022	Q2	May	2022	T2	mai	Saskatchewan	Saskatchewan	Female	Femmes	840
2026	Q1	Jan	2026	T1	janv.	British Columbia	Colombie-Britannique	Female	Femmes	1825
2021	Q1	Jan	2021	T1	janv.	Yukon	Yukon	Male	Hommes	5
2018	Q2	May	2018	T2	mai	New Brunswick	Nouveau-Brunswick	Male	Hommes	210
2025	Q2	Jun	2025	T2	juin	Nunavut	Nunavut	Male	Hommes	--
2024	Q4	Oct	2024	T4	oct.	Nunavut	Nunavut	Male	Hommes	--
2021	Q1	Mar	2021	T1	mars	Alberta	Alberta	Male	Hommes	910
2022	Q1	Feb	2022	T1	fév.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	110
2024	Q2	Jun	2024	T2	juin	Ontario	Ontario	Male	Hommes	8965
2025	Q1	Jan	2025	T1	janv.	New Brunswick	Nouveau-Brunswick	Male	Hommes	605
2023	Q2	Apr	2023	T2	avr.	British Columbia	Colombie-Britannique	Male	Hommes	1890
2019	Q4	Dec	2019	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	5
2019	Q4	Nov	2019	T4	nov.	British Columbia	Colombie-Britannique	Male	Hommes	1860
2019	Q3	Aug	2019	T3	août	Nunavut	Nunavut	Male	Hommes	--
2018	Q1	Mar	2018	T1	mars	Quebec	Québec	Female	Femmes	2385
2024	Q4	Oct	2024	T4	oct.	New Brunswick	Nouveau-Brunswick	Male	Hommes	495
2018	Q1	Jan	2018	T1	janv.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	35
2024	Q2	Jun	2024	T2	juin	Yukon	Yukon	Female	Femmes	35
2020	Q3	Jul	2020	T3	juil.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	25
2018	Q4	Oct	2018	T4	oct.	Yukon	Yukon	Female	Femmes	20
2015	Q2	May	2015	T2	mai	Nova Scotia	Nouvelle-Écosse	Male	Hommes	140
2018	Q1	Mar	2018	T1	mars	Ontario	Ontario	Male	Hommes	6600
2023	Q4	Nov	2023	T4	nov.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	325
2025	Q4	Nov	2025	T4	nov.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	250
2025	Q1	Feb	2025	T1	fév.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	15
2025	Q2	May	2025	T2	mai	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	30
2024	Q2	Jun	2024	T2	juin	Nova Scotia	Nouvelle-Écosse	Male	Hommes	630
2019	Q2	May	2019	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	105
2016	Q3	Aug	2016	T3	août	Quebec	Québec	Female	Femmes	2335
2025	Q4	Oct	2025	T4	oct.	Yukon	Yukon	Male	Hommes	20
2023	Q4	Dec	2023	T4	déc.	Quebec	Québec	Female	Femmes	1315
2017	Q4	Oct	2017	T4	oct.	Alberta	Alberta	Female	Femmes	1400
2023	Q1	Mar	2023	T1	mars	Nova Scotia	Nouvelle-Écosse	Female	Femmes	500
2025	Q3	Jul	2025	T3	juil.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	15
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	45
2019	Q2	Jun	2019	T2	juin	Quebec	Québec	Male	Hommes	1935
2020	Q2	Jun	2020	T2	juin	Alberta	Alberta	Male	Hommes	1100
2020	Q1	Mar	2020	T1	mars	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	80
2017	Q3	Jul	2017	T3	juil.	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	10
2020	Q2	Jun	2020	T2	juin	Manitoba	Manitoba	Female	Femmes	355
2016	Q2	Jun	2016	T2	juin	Quebec	Québec	Female	Femmes	2880
2015	Q3	Aug	2015	T3	août	Nova Scotia	Nouvelle-Écosse	Female	Femmes	180
2022	Q2	Jun	2022	T2	juin	Ontario	Ontario	Another gender	Un autre genre	--
2020	Q4	Nov	2020	T4	nov.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	--
2019	Q1	Mar	2019	T1	mars	Ontario	Ontario	Another gender	Un autre genre	--
2025	Q1	Mar	2025	T1	mars	Ontario	Ontario	Another gender	Un autre genre	--
2022	Q2	Apr	2022	T2	avr.	Yukon	Yukon	Female	Femmes	20
2025	Q2	May	2025	T2	mai	New Brunswick	Nouveau-Brunswick	Female	Femmes	425
2020	Q1	Feb	2020	T1	fév.	British Columbia	Colombie-Britannique	Female	Femmes	2175
2023	Q3	Sep	2023	T3	sept.	Province/territory not stated	Province / territoire non déclaré(e)	Female	Femmes	--
2025	Q1	Feb	2025	T1	fév.	New Brunswick	Nouveau-Brunswick	Female	Femmes	500
2015	Q2	Apr	2015	T2	avr.	Ontario	Ontario	Male	Hommes	3765
2019	Q3	Sep	2019	T3	sept.	Ontario	Ontario	Female	Femmes	7800
2018	Q3	Aug	2018	T3	août	Quebec	Québec	Male	Hommes	2460
2016	Q3	Aug	2016	T3	août	Nova Scotia	Nouvelle-Écosse	Male	Hommes	205
2021	Q3	Aug	2021	T3	août	Nunavut	Nunavut	Male	Hommes	--
2018	Q2	Jun	2018	T2	juin	Province/territory not stated	Province / territoire non déclaré(e)	Female	Femmes	--
2017	Q1	Feb	2017	T1	fév.	Quebec	Québec	Another gender	Un autre genre	--
2018	Q4	Dec	2018	T4	déc.	Yukon	Yukon	Male	Hommes	10
2025	Q4	Oct	2025	T4	oct.	Province/territory not stated	Province / territoire non déclaré(e)	Male	Hommes	--
2019	Q3	Aug	2019	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	75
2021	Q3	Jul	2021	T3	juil.	Nova Scotia	Nouvelle-Écosse	Male	Hommes	430
2024	Q1	Feb	2024	T1	fév.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	590
2020	Q4	Dec	2020	T4	déc.	Saskatchewan	Saskatchewan	Male	Hommes	175
2023	Q4	Nov	2023	T4	nov.	Nova Scotia	Nouvelle-Écosse	Male	Hommes	355
2015	Q4	Dec	2015	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	55
2021	Q3	Jul	2021	T3	juil.	British Columbia	Colombie-Britannique	Male	Hommes	3580
2022	Q4	Nov	2022	T4	nov.	Manitoba	Manitoba	Female	Femmes	730
2023	Q2	Jun	2023	T2	juin	Ontario	Ontario	Male	Hommes	9965
2020	Q3	Aug	2020	T3	août	Alberta	Alberta	Male	Hommes	600
2017	Q2	May	2017	T2	mai	British Columbia	Colombie-Britannique	Female	Femmes	1800
2020	Q4	Oct	2020	T4	oct.	Province/territory not stated	Province / territoire non déclaré(e)	Female	Femmes	--
2023	Q2	May	2023	T2	mai	Province/territory not stated	Province / territoire non déclaré(e)	Male	Hommes	--
2020	Q1	Mar	2020	T1	mars	Ontario	Ontario	Another gender	Un autre genre	--
2020	Q1	Mar	2020	T1	mars	Yukon	Yukon	Female	Femmes	15
2025	Q2	Apr	2025	T2	avr.	British Columbia	Colombie-Britannique	Female	Femmes	1825
2025	Q1	Mar	2025	T1	mars	Yukon	Yukon	Female	Femmes	35
2019	Q3	Aug	2019	T3	août	Nova Scotia	Nouvelle-Écosse	Female	Femmes	335
2018	Q1	Jan	2018	T1	janv.	British Columbia	Colombie-Britannique	Male	Hommes	2035
2019	Q3	Aug	2019	T3	août	Manitoba	Manitoba	Male	Hommes	1090
2023	Q3	Jul	2023	T3	juil.	British Columbia	Colombie-Britannique	Male	Hommes	2510
2017	Q4	Oct	2017	T4	oct.	Quebec	Québec	Female	Femmes	1565
2020	Q1	Jan	2020	T1	janv.	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	--
2022	Q1	Feb	2022	T1	fév.	New Brunswick	Nouveau-Brunswick	Female	Femmes	265
2024	Q3	Sep	2024	T3	sept.	Nunavut	Nunavut	Male	Hommes	--
2017	Q2	Jun	2017	T2	juin	Province/territory not stated	Province / territoire non déclaré(e)	Male	Hommes	--
2017	Q3	Aug	2017	T3	août	Nova Scotia	Nouvelle-Écosse	Male	Hommes	210
2022	Q3	Aug	2022	T3	août	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	10
2019	Q2	Apr	2019	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	100
2017	Q1	Jan	2017	T1	janv.	Manitoba	Manitoba	Female	Femmes	530
2018	Q1	Mar	2018	T1	mars	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	55
2024	Q3	Sep	2024	T3	sept.	Quebec	Québec	Female	Femmes	2330
2019	Q4	Oct	2019	T4	oct.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	370
2015	Q3	Aug	2015	T3	août	British Columbia	Colombie-Britannique	Female	Femmes	1780
2017	Q1	Feb	2017	T1	fév.	New Brunswick	Nouveau-Brunswick	Female	Femmes	120
2022	Q4	Dec	2022	T4	déc.	Quebec	Québec	Female	Femmes	2565
2020	Q1	Jan	2020	T1	janv.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	90
2023	Q1	Mar	2023	T1	mars	Yukon	Yukon	Female	Femmes	30
2026	Q1	Jan	2026	T1	janv.	Quebec	Québec	Female	Femmes	1420
2015	Q1	Mar	2015	T1	mars	Alberta	Alberta	Male	Hommes	1790
2024	Q2	May	2024	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	285
2017	Q3	Jul	2017	T3	juil.	Yukon	Yukon	Female	Femmes	5
2020	Q4	Dec	2020	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	10
2017	Q3	Jul	2017	T3	juil.	Province/territory not stated	Province / territoire non déclaré(e)	Female	Femmes	--
2022	Q2	Jun	2022	T2	juin	Quebec	Québec	Another gender	Un autre genre	--
2023	Q3	Jul	2023	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	195
2016	Q4	Nov	2016	T4	nov.	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	70
2024	Q3	Sep	2024	T3	sept.	Nunavut	Nunavut	Female	Femmes	--
2023	Q1	Jan	2023	T1	janv.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	805
2024	Q1	Mar	2024	T1	mars	Alberta	Alberta	Male	Hommes	2255
2015	Q1	Feb	2015	T1	fév.	New Brunswick	Nouveau-Brunswick	Female	Femmes	120
2019	Q1	Mar	2019	T1	mars	Manitoba	Manitoba	Male	Hommes	715
2017	Q1	Mar	2017	T1	mars	Yukon	Yukon	Female	Femmes	15
2025	Q3	Sep	2025	T3	sept.	British Columbia	Colombie-Britannique	Another gender	Un autre genre	--
2024	Q3	Sep	2024	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	215
2018	Q1	Feb	2018	T1	fév.	New Brunswick	Nouveau-Brunswick	Male	Hommes	215
2019	Q3	Jul	2019	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	100
2018	Q4	Dec	2018	T4	déc.	Manitoba	Manitoba	Male	Hommes	495
2021	Q3	Jul	2021	T3	juil.	Saskatchewan	Saskatchewan	Female	Femmes	550
2019	Q1	Jan	2019	T1	janv.	Ontario	Ontario	Male	Hommes	4145
2016	Q2	Jun	2016	T2	juin	Nova Scotia	Nouvelle-Écosse	Female	Femmes	270
2025	Q4	Dec	2025	T4	déc.	Nunavut	Nunavut	Female	Femmes	5
2018	Q3	Sep	2018	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	15
2025	Q2	Jun	2025	T2	juin	British Columbia	Colombie-Britannique	Female	Femmes	2705
2018	Q4	Oct	2018	T4	oct.	Alberta	Alberta	Another gender	Un autre genre	--
2016	Q2	Apr	2016	T2	avr.	Manitoba	Manitoba	Another gender	Un autre genre	--
2025	Q4	Oct	2025	T4	oct.	Manitoba	Manitoba	Female	Femmes	870
2021	Q4	Dec	2021	T4	déc.	Saskatchewan	Saskatchewan	Male	Hommes	660
2020	Q3	Jul	2020	T3	juil.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	125
2023	Q4	Dec	2023	T4	déc.	Manitoba	Manitoba	Male	Hommes	1100
2022	Q2	Jun	2022	T2	juin	Manitoba	Manitoba	Male	Hommes	1185
2019	Q1	Mar	2019	T1	mars	Alberta	Alberta	Male	Hommes	1610
2017	Q2	Apr	2017	T2	avr.	Yukon	Yukon	Male	Hommes	15
2026	Q1	Jan	2026	T1	janv.	Ontario	Ontario	Female	Femmes	5645
2021	Q4	Dec	2021	T4	déc.	Alberta	Alberta	Male	Hommes	2280
2025	Q3	Jul	2025	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	215
2022	Q1	Jan	2022	T1	janv.	Ontario	Ontario	Male	Hommes	8765
2025	Q1	Feb	2025	T1	fév.	Yukon	Yukon	Female	Femmes	35
2016	Q1	Jan	2016	T1	janv.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	10
2018	Q2	Apr	2018	T2	avr.	Ontario	Ontario	Another gender	Un autre genre	--
2021	Q3	Sep	2021	T3	sept.	Ontario	Ontario	Another gender	Un autre genre	--
2015	Q3	Sep	2015	T3	sept.	Ontario	Ontario	Female	Femmes	5295
2020	Q4	Dec	2020	T4	déc.	New Brunswick	Nouveau-Brunswick	Male	Hommes	75
2025	Q2	May	2025	T2	mai	Saskatchewan	Saskatchewan	Female	Femmes	610
2020	Q2	Jun	2020	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	35
2021	Q3	Aug	2021	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	90
2015	Q3	Jul	2015	T3	juil.	Saskatchewan	Saskatchewan	Female	Femmes	600
2025	Q3	Aug	2025	T3	août	Yukon	Yukon	Male	Hommes	30
2019	Q4	Oct	2019	T4	oct.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	90
2015	Q4	Oct	2015	T4	oct.	Quebec	Québec	Male	Hommes	1970
2015	Q4	Nov	2015	T4	nov.	Alberta	Alberta	Female	Femmes	2080
2017	Q4	Oct	2017	T4	oct.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	35
2023	Q1	Mar	2023	T1	mars	Province/territory not stated	Province / territoire non déclaré(e)	Female	Femmes	--
2023	Q1	Mar	2023	T1	mars	Quebec	Québec	Another gender	Un autre genre	--
2015	Q2	May	2015	T2	mai	Quebec	Québec	Female	Femmes	2160
2021	Q1	Jan	2021	T1	janv.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	155
2022	Q4	Nov	2022	T4	nov.	Ontario	Ontario	Another gender	Un autre genre	--
2015	Q1	Mar	2015	T1	mars	Saskatchewan	Saskatchewan	Male	Hommes	565
2022	Q3	Aug	2022	T3	août	Ontario	Ontario	Male	Hommes	7020
2018	Q2	Apr	2018	T2	avr.	Alberta	Alberta	Male	Hommes	1830
2018	Q2	Apr	2018	T2	avr.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	60
2016	Q4	Oct	2016	T4	oct.	British Columbia	Colombie-Britannique	Female	Femmes	1125
2017	Q1	Mar	2017	T1	mars	Ontario	Ontario	Female	Femmes	4945
2023	Q4	Dec	2023	T4	déc.	Nova Scotia	Nouvelle-Écosse	Another gender	Un autre genre	--
2016	Q3	Sep	2016	T3	sept.	Province/territory not stated	Province / territoire non déclaré(e)	Male	Hommes	--
2017	Q4	Nov	2017	T4	nov.	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	85
2025	Q3	Sep	2025	T3	sept.	Yukon	Yukon	Female	Femmes	15
2021	Q4	Oct	2021	T4	oct.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	170
2023	Q4	Oct	2023	T4	oct.	British Columbia	Colombie-Britannique	Male	Hommes	2230
2019	Q4	Dec	2019	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Male	Hommes	65
2024	Q2	May	2024	T2	mai	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	10
2023	Q2	May	2023	T2	mai	Quebec	Québec	Male	Hommes	1695
2019	Q2	May	2019	T2	mai	Saskatchewan	Saskatchewan	Female	Femmes	635
2024	Q1	Feb	2024	T1	fév.	New Brunswick	Nouveau-Brunswick	Male	Hommes	695
2025	Q2	Apr	2025	T2	avr.	Quebec	Québec	Female	Femmes	1975
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	50
2022	Q3	Sep	2022	T3	sept.	Ontario	Ontario	Another gender	Un autre genre	--
2019	Q4	Nov	2019	T4	nov.	Quebec	Québec	Another gender	Un autre genre	--
2019	Q2	Jun	2019	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	Female	Femmes	90
2021	Q2	Jun	2021	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	Male	Hommes	105
2024	Q1	Feb	2024	T1	fév.	Northwest Territories	Territoires du Nord-Ouest	Male	Hommes	10
2016	Q4	Dec	2016	T4	déc.	New Brunswick	Nouveau-Brunswick	Female	Femmes	130
2016	Q1	Jan	2016	T1	janv.	Nova Scotia	Nouvelle-Écosse	Female	Femmes	330
2017	Q3	Aug	2017	T3	août	Ontario	Ontario	Female	Femmes	4330
2017	Q4	Nov	2017	T4	nov.	Yukon	Yukon	Female	Femmes	10
2020	Q4	Nov	2020	T4	nov.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Female	Femmes	50
2022	Q4	Oct	2022	T4	oct.	Northwest Territories	Territoires du Nord-Ouest	Female	Femmes	10
